sb_code,sb_name,sb_credits,sb_type,sb_program_code,sb_program_name,sb_faculty_code,sb_faculty_name,sb_is_active
2018152,Teoría musical III,3,B,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,1
2018153,Teoría musical IV,3,B,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,1
2021499,Teoría musical V,3,B,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,1
2023008,Trabajo de grado: Recital,10,P,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,1
2021323,Trombón I,6,C,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,1
2021324,Trombón II,6,C,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,1
2021325,Trombón III,6,C,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,1
2021326,Trombón IV,6,C,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,1
2021327,Trombón V,6,C,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,1
2021328,Trombón VI,7,C,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,1
2021329,Trombón VII,7,C,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,1
2021330,Trombón VIII,7,C,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,0
2021331,Trompeta I,6,C,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,1
2021332,Trompeta II,6,C,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,0
2021333,Trompeta III,6,C,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,0
