sb_code,sb_name,sb_credits,sb_type,sb_program_code,sb_program_name,sb_faculty_code,sb_faculty_name,sb_is_active
2015968,Mecánica de sólidos,4,C,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,1
2015969,Mecánica de suelos,3,C,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,1
2016046,Mercados I,4,O,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,0
2015970,Métodos numéricos,3,O,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,1
2017293,Modelación matemática,3,O,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,1
2025970,Modelos y simulación,3,O,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,1
2016638,Poscosecha de frutas y hortalizas,3,C,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,1
2016639,Poscosecha de granos y semillas,3,C,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,1
1000024-B,Principios de química,3,B,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,1
1000013-B,Probabilidad y estadística fundamental,3,B,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,1
2015734,Programación de computadores,3,B,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,1
2016375,Programación orientada a objetos,3,O,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,1
2016609,Seguridad industrial,3,O,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,1
2016610,Sistemas de costos,4,O,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,1
2016632,Suelos agrícolas,3,C,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,1
2021185,Suficiencia por Acogimiento al Acuerdo 032,12,E,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,0
2024045,Taller de proyectos interdisciplinarios,3,C,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,1
2015741,Termodinámica,3,C,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,1
2015372,Trabajo de Grado,6,P,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,1
2015373,Trabajo de Grado - Asignaturas de Posgrado,6,P,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,1
2016643,Transferencia de calor y masa,3,C,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,1
